The 1th Row
	      TIME	    NRiter	    LSiter	       FPR	      FOPR	      FOPT	      FGPR	      FGPT	      FWPR	      FWPT
	       DAY	          	          	      PSIA	   STB/DAY	       STB	  MSCF/DAY	      MSCF	   STB/DAY	       STB
	          	          	          	          	          	          	          	          	          	          
	       435	         0	         0	   2297.56	    765701	         0	   1500.43	   361.951	   380.696	   1093.31
	       445	         0	         0	   2326.08	    788962	         0	   1500.51	    327.34	    345.62	   1026.28
	       455	         0	         0	   2355.76	    812519	         0	    1494.6	   296.981	   312.969	   964.065
	       465	         0	         0	    2384.2	    836361	         0	      1500	   269.061	   284.623	   904.845
	       475	         0	         0	    2414.1	    860502	         0	      1501	   241.537	   259.469	   851.025
	       480	         0	         0	   2429.24	    872649	         0	   1500.27	   227.844	    247.88	    825.53
	       481	         0	         0	   2432.26	    875081	         0	   1500.01	   225.148	   246.028	   820.553
	       483	         0	         0	    2438.4	    879958	         0	   1500.01	   220.026	   241.742	   810.819
	       487	         0	         0	   2450.82	    889761	         0	   1500.12	   210.314	    233.78	    792.18
	       495	         0	         0	   2475.62	    909566	         0	   1499.99	   192.878	   219.942	   758.153
	       505	         0	         0	   2505.93	    934625	         0	   1500.77	   173.446	   205.545	   721.111
	       515	         0	         0	   2536.37	    959989	         0	   1500.73	   157.207	   193.654	   688.825
	       525	         0	         0	   2567.36	    985662	         0	    1467.1	   143.564	   183.087	   659.471
	       535	         0	         0	   2598.16	1.01164e+06	         0	    1402.1	   133.829	    174.35	   633.189
	       540	         0	         0	   2613.51	1.02471e+06	         0	   1371.49	   129.545	   170.169	   620.722
	       541	         0	         0	   2616.26	1.02733e+06	         0	   1365.58	    128.69	   169.334	   618.256
	       543	         0	         0	   2622.24	1.03257e+06	         0	   1354.33	   127.134	   167.736	   613.442
	       547	         0	         0	   2634.53	1.04311e+06	         0	   1333.98	   124.313	   164.727	   604.246
	       555	         0	         0	   2658.43	1.06438e+06	         0	   1297.58	   119.424	   159.262	   587.355
	       565	         0	         0	   2687.98	1.09126e+06	         0	   1257.07	   114.165	   153.142	    568.31
	       575	         0	         0	   2716.82	1.11843e+06	         0	   1220.59	   109.574	   147.574	   550.788
	       585	         0	         0	    2745.1	1.14588e+06	         0	   1187.43	    105.51	   142.533	   534.803
	       595	         0	         0	   2772.86	1.17361e+06	         0	   1157.51	   101.836	   137.939	   520.303
	       600	         0	         0	   2786.78	1.18754e+06	         0	   1142.76	   100.038	   135.728	   513.416
	       601	         0	         0	   2789.17	1.19033e+06	         0	   1139.77	     99.67	   135.285	   512.034
	       603	         0	         0	   2794.45	1.19592e+06	         0	   1133.37	   98.9857	   134.435	   509.314
	       607	         0	         0	   2805.47	1.20714e+06	         0	   1120.79	   97.6517	   132.786	   503.992
	       615	         0	         0	   2826.87	1.22975e+06	         0	   1097.78	   95.1997	   129.653	   493.825
	       625	         0	         0	   2853.39	1.25829e+06	         0	   1071.14	   92.3468	   126.049	   482.143
	       635	         0	         0	   2879.48	1.28708e+06	         0	   1045.87	    89.765	   122.714	   471.256
	       645	         0	         0	   2904.76	1.31613e+06	         0	   1020.28	   87.4111	   119.593	    460.96
	       655	         0	         0	   2929.68	1.34543e+06	         0	    998.36	   85.2199	   116.676	   451.171
	       660	         0	         0	   2942.11	1.36014e+06	         0	   987.245	   84.1407	   115.214	   446.355
	       661	         0	         0	   2944.23	1.36308e+06	         0	   984.912	   83.9088	   114.914	    445.38
	       663	         0	         0	   2948.39	1.36898e+06	         0	   980.768	    83.505	   114.343	   443.555
	       667	         0	         0	   2958.42	1.38081e+06	         0	   972.359	   82.7075	   113.232	   439.781
	       675	         0	         0	   2977.38	1.40463e+06	         0	   956.532	   81.1584	   111.067	   432.407
	       685	         0	         0	   3000.39	1.43464e+06	         0	   933.672	   79.2717	   108.484	   423.709
	       695	         0	         0	   3023.48	1.46487e+06	         0	   887.307	   77.4464	   106.039	   415.337
	       705	         0	         0	   3045.76	1.49533e+06	         0	   861.399	   75.8319	   101.094	   407.345
	       715	         0	         0	   3067.54	 1.526e+06	         0	    838.88	   74.3325	   96.6274	   399.728
	       720	         0	         0	   3078.31	1.54139e+06	         0	   828.883	   73.5742	   94.5275	   395.893
	       721	         0	         0	   3080.16	1.54448e+06	         0	   826.754	   73.4145	   94.1096	    395.12
	       723	         0	         0	   3083.87	1.55064e+06	         0	   823.176	   73.1422	   93.3096	   393.676
	       727	         0	         0	    3092.7	1.56301e+06	         0	   816.205	   72.6064	   91.7875	   390.708
	       735	         0	         0	   3109.34	1.58789e+06	         0	   803.802	   71.5376	    89.074	   385.231
	       745	         0	         0	    3128.5	1.61917e+06	         0	   789.232	   70.1855	   86.0423	    378.32
	       755	         0	         0	   3147.78	1.65065e+06	         0	   775.739	   68.8461	   83.3549	   371.748
	       765	         0	         0	    3166.8	1.68232e+06	         0	   763.098	   67.5358	   80.8968	   365.432
	       775	         0	         0	   3185.19	1.71417e+06	         0	   751.196	   66.2616	   78.6833	   359.373
	       785	         0	         0	   3203.14	1.7462e+06	         0	    734.98	   65.0196	   76.6637	   353.438
	       795	         0	         0	   3220.69	1.77841e+06	         0	   710.951	   63.8818	     74.84	   347.735
	       805	         0	         0	   3237.67	1.81079e+06	         0	   694.742	   62.8115	   73.1852	   342.232
	       815	         0	         0	   3254.15	1.84333e+06	         0	    682.07	   61.7629	   71.6701	   336.925
	       825	         0	         0	   3270.56	1.87603e+06	         0	   671.716	    60.718	   70.2963	   332.151
	       835	         0	         0	   3286.48	1.9089e+06	         0	   662.191	   59.6637	    68.999	   326.999
	       845	         0	         0	   3302.43	1.94192e+06	         0	   653.463	   58.6362	   67.5461	   321.453
	       855	         0	         0	   3318.74	1.97511e+06	         0	   645.472	   57.6208	   66.3101	   316.531
	       865	         0	         0	   3334.22	2.00845e+06	         0	   637.586	   56.6123	   65.0554	   311.187
	       875	         0	         0	    3349.5	2.04195e+06	         0	   630.012	   55.6216	    63.841	   306.025
	       885	         0	         0	   3364.53	2.07559e+06	         0	   622.931	   54.6563	   62.6889	    301.11
	       895	         0	         0	   3379.21	2.10938e+06	         0	   616.238	   53.7245	   61.6004	   296.445
	       900	         0	         0	   3386.11	2.12631e+06	         0	   612.735	    53.234	   61.0551	   293.973
The 3th Row
	      TIME	      WOPR	      WOPR	      WOPR	      WOPR	      WOPR	      WOPR	      WOPR	      WOPR	      WOPR
	       DAY	   STB/DAY	   STB/DAY	   STB/DAY	   STB/DAY	   STB/DAY	   STB/DAY	   STB/DAY	   STB/DAY	   STB/DAY
	          	    PROD14	    PROD15	    PROD16	    PROD17	    PROD18	    PROD19	     PROD2	    PROD20	    PROD21
	         1	   1496.22	   1499.06	   1498.85	   1665.45	   1499.36	   1498.68	   1488.42	   1468.79	   1421.65
	         2	   1501.91	   1499.66	   1494.35	   1486.15	   1499.42	   1494.94	    1494.2	   1493.17	   1335.44
	         4	    1500.8	   1500.02	   1500.03	   1500.39	   1500.02	   1499.99	   1500.02	   1500.01	   1178.74
	         8	   1499.91	   1500.03	   1500.16	   1500.47	   1500.04	   1500.05	   1500.02	   1500.07	   1064.49
	        16	   1500.01	      1500	      1500	   1499.99	      1500	      1500	      1500	   1500.05	   971.323
	        26	   1500.03	   1500.05	   1500.02	   1495.97	   1496.22	   1486.59	   1498.44	      1500	   902.243
	        36	   1500.06	   1495.74	      1500	   1500.41	   1499.83	   1499.98	   1499.94	   1500.01	   849.322
	        46	   1500.01	      1500	      1500	   1499.97	      1500	      1500	      1500	      1500	   801.031
	        50	   1504.27	   1500.07	   1500.12	   1499.85	   1501.14	    1500.3	   1499.85	   1499.41	    783.07
	        51	   1502.46	   1500.03	   1500.02	   1500.71	    1500.1	   1500.76	      1500	      1500	   779.076
	        53	   1502.83	   1499.27	   1500.01	   1501.01	   1499.96	   1500.07	   1499.92	   1499.99	   770.306
	        57	   1506.71	   1498.28	   1499.93	   1498.31	   1500.08	   1500.19	   1499.62	   1499.65	   753.328
	        65	   1499.96	   1499.99	   1499.99	   1499.96	   1499.99	   1499.99	      1500	   1499.95	   720.004
	        75	   1500.04	   1499.98	   1499.95	   1500.03	      1500	   1499.99	   1500.01	      1500	   679.368
	        85	   1499.98	      1500	   1499.98	   1500.07	   1500.01	   1500.01	      1500	      1500	   639.645
	        95	   1499.78	   1499.99	   1499.98	   1500.26	      1500	   1499.99	   1499.94	      1500	   601.979
	       100	   1500.13	      1500	      1500	   1500.06	   1499.99	      1500	   1500.04	      1500	   583.992
	       101	   1501.13	   1500.03	   1500.05	   1500.71	   1500.09	   1500.12	   1499.99	      1500	   580.518
	       103	   1500.34	   1499.99	      1500	   1499.57	   1499.99	   1499.96	    1499.9	   1499.87	   573.473
	       107	   1500.77	   1499.95	   1500.07	   1497.98	    1499.9	   1499.84	   1499.67	   1499.57	   560.272
	       110	   1501.64	   1500.01	   1500.14	    1503.5	   1500.12	   1500.08	   1499.78	   1499.74	   550.897
	       111	   1500.75	   1500.01	   1500.04	    1500.5	   1500.03	   1500.05	   1499.98	   1499.92	   547.924
	       113	    1500.3	   1499.99	   1500.05	   1499.62	   1499.98	   1499.96	    1499.9	   1499.89	    542.02
	       115	    1500.6	   1498.57	   1500.07	   1500.16	   1500.02	   1500.01	   1499.91	    1499.9	   536.277
	       116	   1500.43	   1500.01	   1500.04	   1500.31	   1500.01	   1500.03	   1499.98	   1499.99	   533.449
	       118	    1500.2	   1498.94	   1500.07	   1499.92	   1499.99	   1499.97	   1499.91	   1499.91	   527.854
	       120	   1500.56	      1500	    1500.1	   1500.43	   1500.02	   1500.02	    1499.9	   1499.88	   522.368
	       121	    1500.6	      1500	   1500.05	   1500.37	   1500.01	   1500.04	   1499.98	   1499.99	   519.699
	       123	   1500.18	   1499.99	   1500.08	   1499.94	   1499.99	   1499.96	   1499.91	   1499.92	   514.397
	       125	   1500.64	      1500	   1500.13	   1500.49	   1500.02	      1500	    1499.9	   1499.88	   509.185
	       126	    1500.6	      1500	   1500.05	   1500.39	   1500.01	   1500.04	   1499.98	   1499.99	   506.616
	       128	   1497.31	   1499.99	    1500.1	   1500.47	      1500	   1499.96	    1499.9	   1499.88	   501.332
	       130	   1500.16	      1500	   1495.12	   1500.55	      1500	   1499.99	    1499.9	    1499.9	   496.315
	       131	   1500.63	   1500.01	   1500.08	   1500.43	   1500.01	   1500.04	   1499.98	   1499.99	   493.723
	       133	   1500.23	   1499.99	   1500.12	   1500.17	   1499.98	   1499.73	   1499.54	   1499.93	   488.474
	       137	   1499.88	   1499.93	   1497.67	   1499.88	   1499.97	   1499.96	   1499.61	   1499.64	   478.041
	       145	   1499.99	      1500	   1500.02	   1500.04	      1500	   1500.01	      1500	   1500.07	   457.686
	       155	   1500.16	      1500	   1499.98	   1499.92	      1500	   1499.98	   1500.01	   1500.01	    433.49
	       165	   1500.01	      1500	   1500.05	      1499	   1500.01	   1500.02	      1500	   1499.98	   411.033
	       175	   1500.02	   1500.02	   1463.83	   1499.93	   1499.99	   1500.01	   1500.01	   1484.71	   390.313
	       185	   1500.04	   1499.99	   1372.23	   1499.76	   1500.02	   1500.07	   1500.37	   1398.95	   371.757
	       195	   1500.01	      1500	      1290	   1500.03	   1500.01	   1500.01	   1434.76	    1327.6	   355.154
	       200	   1500.88	   1500.11	   1251.59	   1499.83	   1493.55	   1490.58	   1389.61	   1296.81	   347.368
	       201	   1500.08	   1500.01	    1243.9	   1500.17	   1500.02	   1500.03	   1381.57	   1290.88	   345.838
	       203	   1500.31	   1500.01	   1229.29	   1500.98	   1499.99	   1500.05	    1365.1	   1279.03	   342.838
	       207	   1500.06	   1500.02	   1201.29	   1499.52	   1500.14	   1500.17	   1333.77	   1255.08	   337.107
	       215	   1500.01	      1500	   1150.51	   1501.95	   1499.99	   1499.99	   1276.44	   1213.18	    326.58
	       225	    1500.8	   1500.12	   1093.67	   1501.44	   1500.79	   1500.52	   1210.67	   1162.69	   314.208
	       235	   1499.98	      1500	   1038.12	   1499.98	      1500	      1500	   1151.43	   1116.18	   303.426
	       245	   1500.01	   1500.01	   983.346	   1500.02	      1500	   1500.01	    1095.3	   1072.96	   293.399
	       255	   1500.01	      1500	   928.415	   1500.05	      1500	   1500.01	   1042.13	   1032.29	   283.929
	       265	   1499.98	      1500	    875.86	   1499.94	   1500.01	   1500.01	   991.936	   993.602	   274.831
	       275	   1499.99	      1500	   826.719	   1499.97	      1500	      1500	   943.816	   956.658	   266.017
	       285	   1500.01	   1499.99	   780.617	   1500.13	   1505.62	   1499.98	   897.784	   921.723	   257.506
	       295	      1500	      1500	   736.175	   1499.95	      1500	   1499.98	   853.343	   888.494	   249.272
	       300	   1500.82	   1500.05	   714.613	    1499.8	   1500.17	   1500.15	   831.653	   872.297	   245.314
	       301	   99.8295	   99.9999	   99.9997	   96.4651	   99.9981	       100	       100	   100.001	       100
	     302.5	   100.101	   100.052	   100.006	   109.953	    100.07	       100	       100	   100.004	       100
	       305	   102.306	   104.184	   100.789	   53.3503	   106.849	   100.069	   100.146	   99.9952	   99.9657
	       306	   99.4586	   102.081	   100.291	   94.5758	   100.983	   100.071	   100.301	   100.021	   99.9988
	       308	    99.726	   101.081	   100.159	   89.8823	   100.537	   100.014	   99.9873	   100.012	   99.9835
	       310	   99.6951	   102.795	   100.363	   98.3025	   100.899	    100.02	   99.9958	     99.96	   99.9899
	       311	   99.5927	   100.835	   100.218	   98.4445	   100.416	   100.004	   100.003	   100.023	   99.9989
	       313	   99.9704	   100.388	   100.164	   99.2883	   100.341	   100.003	   99.9267	   100.015	   99.9907
	       315	     99.85	   100.749	    100.27	   99.2795	   100.682	   100.002	   99.9912	   100.017	   99.9941
	       316	    100.04	   100.331	   100.115	   99.6278	    100.33	       100	       100	   100.024	   99.9654
	       318	   100.211	   100.194	   100.093	   99.4531	   100.317	   99.9982	   99.6459	   100.045	   99.9941
	       320	   100.583	   100.455	   100.975	   99.6938	   100.685	   99.9994	   99.9867	   100.051	   99.9974
	       321	   100.476	   100.228	   100.065	   99.7837	   100.348	       100	       100	   100.014	   99.9999
	       323	   100.867	   100.015	   99.9553	   99.9388	   100.392	   100.002	   100.011	   100.059	   99.9991
	       327	   100.008	   100.001	   100.001	       100	   100.004	       100	       100	       100	       100
	       331	   99.9968	   99.9999	       100	       100	       100	       100	       100	       100	       100
	       334	    100.34	   99.9903	   99.9998	   99.9998	   100.014	       100	       100	       100	       100
